Date,Country,City,Specie,count,min,max,median,variance
12/7/2020,VN,Ha Noi,co,48,0.1,21,0.2,460.68
3/2/2020,VN,Ha Noi,co,48,0.1,33,0.3,840.87
8/3/2020,VN,Ha Noi,co,48,0.1,17,0.2,317.52
16/03/2020,VN,Ha Noi,co,48,0.1,37,0.4,1091.12
31/08/2020,VN,Ha Noi,co,48,0.1,29,0.3,477.97
26/09/2020,VN,Ha Noi,co,48,0.1,22,0.2,339.8
15/12/2020,VN,Ha Noi,co,39,0.1,9,6,124.26
11/3/2020,VN,Ha Noi,co,48,0.1,22,0.2,540.06
16/05/2020,VN,Ha Noi,co,48,0.1,14,0.2,167.57
27/07/2020,VN,Ha Noi,co,48,0.1,25,0.3,475.96
7/5/2020,VN,Ha Noi,co,48,0.1,23,0.3,471.27
14/11/2020,VN,Ha Noi,co,48,0.1,16,0.2,222
9/2/2020,VN,Ha Noi,co,37,0.1,8,4,77.49
27/02/2020,VN,Ha Noi,co,47,0.1,21,4,386.71
28/03/2020,VN,Ha Noi,co,24,0.1,14,0.2,195.9
12/3/2020,VN,Ha Noi,co,48,0.1,32,0.3,812.04
25/06/2020,VN,Ha Noi,co,48,0.1,31,0.3,713.62
28/06/2020,VN,Ha Noi,co,46,0.1,8,1,64.93
14/07/2020,VN,Ha Noi,co,47,0.1,18,2,301.66
8/12/2020,VN,Ha Noi,co,42,0.1,15,7,238.63
1/1/2020,VN,Ha Noi,co,48,0.1,29,0.3,725.18
2/1/2020,VN,Ha Noi,co,48,0.1,30,0.3,870.4
18/02/2020,VN,Ha Noi,co,46,0.1,21,0.2,275.18
17/09/2020,VN,Ha Noi,co,48,0.1,28,0.3,594.38
10/10/2020,VN,Ha Noi,co,44,0.1,11,0.1,82.37
4/2/2020,VN,Ha Noi,co,47,0.1,10,3,98.35
28/05/2020,VN,Ha Noi,co,48,0.1,27,0.3,411.88
25/08/2020,VN,Ha Noi,co,48,0.1,21,0.2,258.93
24/02/2020,VN,Ha Noi,co,46,0.1,23,4,385.72
3/4/2020,VN,Ha Noi,co,48,0.1,16,0.2,259.02
18/06/2020,VN,Ha Noi,co,48,0.1,18,0.2,235.81
30/12/2019,VN,Ha Noi,co,48,0.1,39,0.4,1099.57
10/1/2020,VN,Ha Noi,co,48,0.1,23,0.3,310.73
24/01/2020,VN,Ha Noi,co,48,0.1,9,0.1,104.65
19/03/2020,VN,Ha Noi,co,47,0.1,12,3,136.61
7/6/2020,VN,Ha Noi,co,48,0.1,16,0.2,246.69
5/10/2020,VN,Ha Noi,co,48,0.1,35,0.4,1117.31
5/3/2020,VN,Ha Noi,co,48,0.1,28,0.3,419.57
30/10/2020,VN,Ha Noi,co,48,0.1,15,0.2,180.01
22/05/2020,VN,Ha Noi,co,48,0.1,26,0.3,416.02
3/7/2020,VN,Ha Noi,co,41,0.1,21,3,446.13
4/8/2020,VN,Ha Noi,co,48,0.1,27,0.3,704.98
21/08/2020,VN,Ha Noi,co,40,0.1,29,0.3,753.76
22/08/2020,VN,Ha Noi,co,48,0.1,18,0.2,227.01
16/01/2020,VN,Ha Noi,co,48,0.1,24,0.3,528.6
9/3/2020,VN,Ha Noi,co,42,0.1,18,0.2,318.48
23/04/2020,VN,Ha Noi,co,48,0.1,10,0.1,101.92
15/10/2020,VN,Ha Noi,co,45,0.1,11,3,116.85
31/07/2020,VN,Ha Noi,co,48,0.1,23,0.3,373.13
12/10/2020,VN,Ha Noi,co,48,0.1,22,0.2,330.11
20/03/2020,VN,Ha Noi,co,48,0.1,27,0.3,563.13
19/06/2020,VN,Ha Noi,co,48,0.1,21,0.2,285.26
26/07/2020,VN,Ha Noi,co,47,0.1,14,2,165.46
15/01/2020,VN,Ha Noi,pm25,46,41,156,82,12406.9
26/01/2020,VN,Ha Noi,pm25,46,10,117,38,8089.11
20/10/2020,VN,Ha Noi,pm25,47,18,152,33,14335.9
16/01/2020,VN,Ha Noi,pm25,48,48,137,78,7195.49
9/4/2020,VN,Ha Noi,pm25,43,40,181,153,19981.1
3/5/2020,VN,Ha Noi,pm25,48,29,134,60,12526.9
5/10/2020,VN,Ha Noi,pm25,38,17,124,34,6527.18
9/7/2020,VN,Ha Noi,pm25,48,9,97,36,8781.38
18/07/2020,VN,Ha Noi,pm25,48,15,122,37,10384.9
20/09/2020,VN,Ha Noi,pm25,45,21,132,52,8571.74
20/12/2020,VN,Ha Noi,pm25,48,38,157,73,13017
23/03/2020,VN,Ha Noi,pm25,48,35,169,64,18437.5
3/4/2020,VN,Ha Noi,pm25,48,21,239,76,26763.8
30/05/2020,VN,Ha Noi,pm25,48,20,167,61,15912.1
22/06/2020,VN,Ha Noi,pm25,46,9,117,35,11666.8
15/01/2021,VN,Ha Noi,pm25,48,110,278,163,16870.6
3/12/2020,VN,Ha Noi,pm25,47,44,187,116,19130
3/1/2021,VN,Ha Noi,pm25,48,89,332,163,17251
10/1/2021,VN,Ha Noi,pm25,48,37,177,94,20650.4
13/03/2020,VN,Ha Noi,pm25,48,39,185,99,17450.2
24/03/2020,VN,Ha Noi,pm25,45,20,117,46,11083.3
12/8/2020,VN,Ha Noi,pm25,47,11,127,46,10276.5
4/11/2020,VN,Ha Noi,pm25,48,42,171,97,20080.7
9/8/2020,VN,Ha Noi,pm25,48,18,104,36,6736.66
14/08/2020,VN,Ha Noi,pm25,47,6,95,29,6463.68
4/9/2020,VN,Ha Noi,pm25,48,45,157,66,17312.7
19/09/2020,VN,Ha Noi,pm25,48,7,91,27,5669.78
22/03/2020,VN,Ha Noi,pm25,38,35,154,95,17085.7
11/4/2020,VN,Ha Noi,pm25,48,36,157,49,21581.6
3/6/2020,VN,Ha Noi,pm25,47,21,167,61,21140.8
16/07/2020,VN,Ha Noi,pm25,48,16,119,44,8589.08
6/12/2020,VN,Ha Noi,pm25,48,49,177,122,17360
17/05/2020,VN,Ha Noi,pm25,48,15,122,43,8437.73
22/05/2020,VN,Ha Noi,pm25,48,14,160,69,19772.9
19/06/2020,VN,Ha Noi,pm25,48,12,117,30,8580.35
29/07/2020,VN,Ha Noi,pm25,47,34,167,85,13700.7
2/1/2020,VN,Ha Noi,pm25,48,67,181,144,9603.97
24/01/2020,VN,Ha Noi,pm25,48,24,104,51,6030.85
8/4/2020,VN,Ha Noi,pm25,47,69,171,114,14763.2
9/5/2020,VN,Ha Noi,pm25,48,25,162,78,16160.8
15/09/2020,VN,Ha Noi,pm25,47,16,80,35,4491.59
8/11/2020,VN,Ha Noi,pm25,48,18,183,80,25771.1
15/12/2020,VN,Ha Noi,pm25,42,16,87,38,5077.82
21/01/2020,VN,Ha Noi,pm25,48,93,217,159,7919.36
5/2/2020,VN,Ha Noi,pm25,47,22,122,59,6278.04
18/02/2020,VN,Ha Noi,pm25,47,47,178,112,12642
21/05/2020,VN,Ha Noi,pm25,48,18,155,70,16822.4
19/07/2020,VN,Ha Noi,pm25,48,13,142,35,11993.1
9/9/2020,VN,Ha Noi,pm25,48,12,114,53,7712.27
12/9/2020,VN,Ha Noi,pm25,27,5,50,25,1247.69
5/5/2020,VN,Ha Noi,pm25,47,35,159,59,14925.5
15/11/2020,VN,Ha Noi,pm25,48,38,152,69,9059.78
26/12/2020,VN,Ha Noi,pm25,48,81,198,110,16851.1
16/05/2020,VN,Ha Noi,pm25,48,29,117,42,10872.7
2/7/2020,VN,Ha Noi,pm25,48,22,149,56,11834.9
25/07/2020,VN,Ha Noi,pm25,39,19,89,74,8337.83
13/09/2020,VN,Ha Noi,pm25,32,5,72,22,1730.81
26/08/2020,VN,Ha Noi,pm25,47,12,162,59,15864.2
5/9/2020,VN,Ha Noi,pm25,48,22,151,55,14370.6
18/12/2020,VN,Ha Noi,pm25,46,19,151,61,14031.7
20/01/2021,VN,Ha Noi,pm25,32,89,259,142,26019.2
15/02/2020,VN,Ha Noi,pm25,47,48,154,81,10803.2
19/02/2020,VN,Ha Noi,pm25,48,76,220,134,11740.8
2/3/2020,VN,Ha Noi,pm25,48,37,129,55,10006.2
16/06/2020,VN,Ha Noi,pm25,47,15,97,34,7298.36
20/03/2020,VN,Ha Noi,pm25,48,53,179,98,14469.7
8/8/2020,VN,Ha Noi,pm25,43,11,95,44,6041.58
3/9/2020,VN,Ha Noi,pm25,48,55,188,89,21197.9
16/12/2020,VN,Ha Noi,pm25,46,17,129,36,9483.73
30/12/2020,VN,Ha Noi,pm25,48,25,168,68,15496.7
11/1/2020,VN,Ha Noi,pm25,48,38,132,74,6666.37
29/01/2020,VN,Ha Noi,pm25,48,78,159,122,7819.78
12/2/2020,VN,Ha Noi,pm25,48,77,181,129,8989.04
25/05/2020,VN,Ha Noi,pm25,48,21,156,48,14441.1
16/09/2020,VN,Ha Noi,pm25,46,19,107,34,6111.25
19/10/2020,VN,Ha Noi,pm25,47,17,117,38,8553.57
31/10/2020,VN,Ha Noi,pm25,46,22,144,55,11573.5
7/4/2020,VN,Ha Noi,pm25,46,55,185,96,18518.8
1/5/2020,VN,Ha Noi,pm25,48,36,134,56,9272.61
6/5/2020,VN,Ha Noi,pm25,48,29,127,58,9395.42
4/7/2020,VN,Ha Noi,pm25,48,12,114,38,8430.21
14/12/2020,VN,Ha Noi,pm25,48,24,152,70,15651.8
7/1/2021,VN,Ha Noi,pm25,48,49,221,137,22929.6
30/01/2020,VN,Ha Noi,pm25,44,54,175,151,12188.1
19/03/2020,VN,Ha Noi,pm25,48,17,129,61,10463.2
29/04/2020,VN,Ha Noi,pm25,48,59,201,134,15987.5
23/06/2020,VN,Ha Noi,pm25,47,12,109,35,9273.85
24/02/2020,VN,Ha Noi,pm25,48,64,162,114,9147.64
5/7/2020,VN,Ha Noi,pm25,48,16,112,44,8439.72
22/08/2020,VN,Ha Noi,pm25,46,16,107,42,8085.16
8/1/2021,VN,Ha Noi,pm25,48,15,114,50,7978.71
21/03/2020,VN,Ha Noi,pm25,48,39,172,72,21436.4
28/04/2020,VN,Ha Noi,pm25,46,30,238,109,31684.7
2/6/2020,VN,Ha Noi,pm25,47,16,170,66,16389.6
19/08/2020,VN,Ha Noi,pm25,48,22,99,37,6925.11
4/3/2020,VN,Ha Noi,pm25,44,21,137,56,7916.34
31/03/2020,VN,Ha Noi,pm25,42,19,214,68,19897.8
10/11/2020,VN,Ha Noi,pm25,48,20,194,91,26494
5/1/2021,VN,Ha Noi,pm25,48,110,319,178,27806.3
18/05/2020,VN,Ha Noi,pm25,47,19,158,45,17266.9
5/6/2020,VN,Ha Noi,pm25,48,19,201,76,25859.7
11/7/2020,VN,Ha Noi,pm25,48,14,132,59,10270.6
12/10/2020,VN,Ha Noi,pm25,48,35,168,99,18136.1
4/1/2020,VN,Ha Noi,pm25,48,48,159,85,10387.6
9/2/2020,VN,Ha Noi,pm25,41,19,112,55,8067.3
23/04/2020,VN,Ha Noi,pm25,47,5,153,16,13673.7
2/5/2020,VN,Ha Noi,pm25,48,26,154,69,16882.3
17/10/2020,VN,Ha Noi,pm25,44,11,82,23,5556.32
24/10/2020,VN,Ha Noi,pm25,48,30,201,109,24033.6
12/11/2020,VN,Ha Noi,pm25,48,26,190,104,25979.9
11/1/2021,VN,Ha Noi,pm25,46,37,181,91,19477.7
11/8/2020,VN,Ha Noi,pm25,36,8,78,30,5077.43
17/01/2021,VN,Ha Noi,pm25,48,57,280,134,26102.9
31/01/2020,VN,Ha Noi,pm25,48,65,170,138,10852.3
22/02/2020,VN,Ha Noi,pm25,48,156,235,185,3803.83
24/04/2020,VN,Ha Noi,pm25,47,7,117,17,16319.9
18/06/2020,VN,Ha Noi,pm25,47,13,87,24,7494.7
25/09/2020,VN,Ha Noi,pm25,48,22,152,64,12151.9
10/4/2020,VN,Ha Noi,pm25,48,39,159,86,18735.4
27/05/2020,VN,Ha Noi,pm25,48,21,154,56,14273.5
28/06/2020,VN,Ha Noi,pm25,48,18,99,31,8815.73
13/07/2020,VN,Ha Noi,pm25,48,17,124,62,9836.6
1/1/2020,VN,Ha Noi,pm25,48,128,198,164,3433.19
19/01/2020,VN,Ha Noi,pm25,48,38,171,78,11421.1
24/06/2020,VN,Ha Noi,pm25,46,11,104,33,8479.11
24/07/2020,VN,Ha Noi,pm25,48,19,102,48,8436.58
21/08/2020,VN,Ha Noi,pm25,43,15,132,42,7711.57
23/08/2020,VN,Ha Noi,pm25,48,17,151,61,11628.9
13/02/2020,VN,Ha Noi,pm25,48,43,202,93,19077.1
3/3/2020,VN,Ha Noi,pm25,15,24,93,46,5244.57
29/03/2020,VN,Ha Noi,pm25,38,15,114,87,13266.9
17/07/2020,VN,Ha Noi,pm25,48,16,97,29,8421.13
3/11/2020,VN,Ha Noi,pm25,46,12,127,34,11305.3
7/11/2020,VN,Ha Noi,pm25,48,15,178,72,25056.9
16/01/2021,VN,Ha Noi,pm25,48,116,287,153,25421.9
29/02/2020,VN,Ha Noi,pm25,36,38,153,89,9731.64
1/6/2020,VN,Ha Noi,pm25,47,18,122,33,13223.9
1/8/2020,VN,Ha Noi,pm25,47,13,157,61,14851.7
27/08/2020,VN,Ha Noi,pm25,48,32,155,81,16640
8/12/2020,VN,Ha Noi,pm25,48,42,184,112,19737.8
6/1/2020,VN,Ha Noi,pm25,48,38,142,85,6895.46
4/2/2020,VN,Ha Noi,pm25,45,17,76,40,3945
22/07/2020,VN,Ha Noi,pm25,47,14,80,34,5897.23
3/8/2020,VN,Ha Noi,pm25,47,21,161,52,9549.94
7/10/2020,VN,Ha Noi,pm25,47,13,99,27,5261.84
1/4/2020,VN,Ha Noi,pm25,38,45,165,87,14916.5
4/4/2020,VN,Ha Noi,pm25,47,12,190,59,14913
8/7/2020,VN,Ha Noi,pm25,47,14,112,33,9910.97
14/07/2020,VN,Ha Noi,pm25,47,18,144,47,14069.7
13/08/2020,VN,Ha Noi,pm25,43,10,85,24,5110.9
26/09/2020,VN,Ha Noi,pm25,47,15,91,31,4558.35
1/11/2020,VN,Ha Noi,pm25,48,58,181,100,18104.2
24/12/2020,VN,Ha Noi,pm25,48,49,183,108,18484.2
20/02/2020,VN,Ha Noi,pm25,48,78,252,194,26154
21/04/2020,VN,Ha Noi,pm25,47,14,156,37,24951.7
23/05/2020,VN,Ha Noi,pm25,48,24,168,61,20192
15/07/2020,VN,Ha Noi,pm25,47,20,99,42,9196.72
4/1/2021,VN,Ha Noi,pm25,48,103,253,161,10187
7/7/2020,VN,Ha Noi,pm25,48,22,102,37,7858.4
10/7/2020,VN,Ha Noi,pm25,47,10,107,37,8223.22
31/08/2020,VN,Ha Noi,pm25,48,32,142,55,12726.4
18/09/2020,VN,Ha Noi,pm25,46,11,85,25,5269.66
7/1/2020,VN,Ha Noi,pm25,44,55,182,97,13533.9
22/01/2020,VN,Ha Noi,pm25,47,67,182,149,11010.8
26/04/2020,VN,Ha Noi,pm25,48,9,122,21,18891.6
25/06/2020,VN,Ha Noi,pm25,48,18,172,76,21461.3
25/10/2020,VN,Ha Noi,pm25,48,48,174,102,16771.2
5/11/2020,VN,Ha Noi,pm25,48,72,184,113,16821.6
24/05/2020,VN,Ha Noi,pm25,48,28,169,72,17674.8
26/06/2020,VN,Ha Noi,pm25,47,9,97,40,8010.79
20/07/2020,VN,Ha Noi,pm25,47,18,114,42,8046.62
21/07/2020,VN,Ha Noi,pm25,48,18,119,61,7740.41
30/12/2019,VN,Ha Noi,pm25,48,114,191,154,3874.4
8/3/2020,VN,Ha Noi,pm25,48,68,163,89,13143
11/3/2020,VN,Ha Noi,pm25,47,67,170,103,12515.7
26/03/2020,VN,Ha Noi,pm25,41,17,127,70,13497.1
30/08/2020,VN,Ha Noi,pm25,48,23,142,56,15181.7
28/10/2020,VN,Ha Noi,pm25,48,28,164,85,18776.5
17/12/2020,VN,Ha Noi,pm25,47,28,155,47,7531.72
5/8/2020,VN,Ha Noi,pm25,47,14,134,38,6015.15
8/9/2020,VN,Ha Noi,pm25,48,33,164,59,17752.9
12/12/2020,VN,Ha Noi,pm25,48,45,189,108,19016.4
13/01/2020,VN,Ha Noi,pm25,48,123,190,159,2147.02
26/02/2020,VN,Ha Noi,pm25,38,53,159,117,14859.8
5/4/2020,VN,Ha Noi,pm25,45,9,85,27,7515
11/9/2020,VN,Ha Noi,pm25,35,5,50,22,1711.23
27/12/2020,VN,Ha Noi,pm25,48,77,189,116,13682.5
2/1/2021,VN,Ha Noi,pm25,48,95,254,166,12357.4
29/06/2020,VN,Ha Noi,pm25,43,23,112,37,8837.29
23/07/2020,VN,Ha Noi,pm25,47,13,91,31,8055.49
27/10/2020,VN,Ha Noi,pm25,48,30,160,86,16643.4
2/12/2020,VN,Ha Noi,pm25,48,70,188,116,17447.2
15/04/2020,VN,Ha Noi,pm25,48,29,175,94,25415
14/06/2020,VN,Ha Noi,pm25,48,28,175,54,13515.9
14/10/2020,VN,Ha Noi,pm25,48,7,154,38,12465.5
28/12/2020,VN,Ha Noi,pm25,45,42,155,75,14763.9
25/08/2020,VN,Ha Noi,pm25,46,7,117,39,9126.16
21/11/2020,VN,Ha Noi,pm25,47,20,87,36,6601.66
8/5/2020,VN,Ha Noi,pm25,47,23,124,54,9397.67
6/6/2020,VN,Ha Noi,pm25,48,17,334,76,46417
6/7/2020,VN,Ha Noi,pm25,48,17,87,25,7499.93
28/07/2020,VN,Ha Noi,pm25,46,40,283,111,28081.5
2/2/2020,VN,Ha Noi,pm25,48,164,235,180,4934.73
14/02/2020,VN,Ha Noi,pm25,45,35,154,59,11285.4
11/5/2020,VN,Ha Noi,pm25,48,24,122,50,9430.48
30/06/2020,VN,Ha Noi,pm25,47,20,112,38,11617.8
13/01/2021,VN,Ha Noi,pm25,45,63,217,150,18797.7
27/03/2020,VN,Ha Noi,pm25,48,22,149,45,15734.3
21/06/2020,VN,Ha Noi,pm25,48,19,151,33,13130.5
27/06/2020,VN,Ha Noi,pm25,47,16,91,27,8516.36
6/9/2020,VN,Ha Noi,pm25,48,15,142,35,10435.2
23/01/2020,VN,Ha Noi,pm25,47,42,158,78,12660
28/03/2020,VN,Ha Noi,pm25,36,30,137,89,12982.6
8/6/2020,VN,Ha Noi,pm25,48,7,204,55,31349.6
15/08/2020,VN,Ha Noi,pm25,45,17,114,27,8267.4
25/11/2020,VN,Ha Noi,pm25,45,39,163,91,14169.5
18/03/2020,VN,Ha Noi,pm25,42,18,165,72,13624
31/05/2020,VN,Ha Noi,pm25,37,16,162,72,23355.8
1/7/2020,VN,Ha Noi,pm25,48,20,134,46,11091.9
18/11/2020,VN,Ha Noi,pm25,42,25,99,59,5260.4
12/1/2021,VN,Ha Noi,pm25,48,34,166,85,19416.4
14/01/2020,VN,Ha Noi,pm25,48,105,298,182,22264.1
13/05/2020,VN,Ha Noi,pm25,48,11,104,57,8793.19
16/10/2020,VN,Ha Noi,pm25,47,9,87,33,5725.63
23/10/2020,VN,Ha Noi,pm25,48,19,181,94,24461.8
13/11/2020,VN,Ha Noi,pm25,48,24,182,93,26003.8
12/1/2020,VN,Ha Noi,pm25,48,33,164,78,14123
8/2/2020,VN,Ha Noi,pm25,48,30,152,80,10219.4
7/5/2020,VN,Ha Noi,pm25,48,38,152,69,13544
28/09/2020,VN,Ha Noi,pm25,47,15,154,46,15757.4
19/04/2020,VN,Ha Noi,pm25,48,23,155,42,21355.6
29/11/2020,VN,Ha Noi,pm25,47,24,154,60,15133
14/01/2021,VN,Ha Noi,pm25,47,80,251,162,14628.2
15/06/2020,VN,Ha Noi,pm25,48,23,153,50,10775.9
20/06/2020,VN,Ha Noi,pm25,48,13,97,30,8590.7
27/07/2020,VN,Ha Noi,pm25,48,22,163,63,20863.6
3/10/2020,VN,Ha Noi,pm25,46,22,157,51,11953.5
31/12/2019,VN,Ha Noi,pm25,48,133,182,152,1383.15
28/01/2020,VN,Ha Noi,pm25,48,47,129,80,6783.12
10/5/2020,VN,Ha Noi,pm25,48,25,144,60,15590.6
13/06/2020,VN,Ha Noi,pm25,48,17,137,41,14556.1
21/10/2020,VN,Ha Noi,pm25,45,9,157,42,15207.5
23/11/2020,VN,Ha Noi,pm25,47,23,158,61,12214.6
26/11/2020,VN,Ha Noi,pm25,48,32,168,83,11205.1
13/12/2020,VN,Ha Noi,pm25,48,25,164,80,20497.3
17/01/2020,VN,Ha Noi,pm25,48,33,157,85,15463.7
9/10/2020,VN,Ha Noi,pm25,46,13,122,29,8087.32
14/11/2020,VN,Ha Noi,pm25,48,27,183,107,24736.4
4/12/2020,VN,Ha Noi,pm25,48,28,152,67,12023
25/12/2020,VN,Ha Noi,pm25,48,79,238,146,17109.3
12/4/2020,VN,Ha Noi,pm25,48,20,147,48,10963.4
13/10/2020,VN,Ha Noi,pm25,48,34,177,91,19853.4
6/11/2020,VN,Ha Noi,pm25,48,95,193,130,12108.9
11/11/2020,VN,Ha Noi,pm25,48,27,174,99,24521.4
14/09/2020,VN,Ha Noi,pm25,34,13,78,26,4000.46
28/11/2020,VN,Ha Noi,pm25,48,34,171,60,14236.3
3/2/2020,VN,Ha Noi,pm25,47,24,209,154,29417.7
9/6/2020,VN,Ha Noi,pm25,48,19,175,70,23271.7
16/08/2020,VN,Ha Noi,pm25,47,13,154,65,11943.7
7/9/2020,VN,Ha Noi,pm25,48,11,87,31,6355.85
7/6/2020,VN,Ha Noi,pm25,47,13,234,68,34362.7
9/11/2020,VN,Ha Noi,pm25,48,18,185,87,25743.5
3/1/2020,VN,Ha Noi,pm25,48,47,114,82,4194.02
7/2/2020,VN,Ha Noi,pm25,48,74,191,129,11986.4
10/2/2020,VN,Ha Noi,pm25,44,41,165,94,17247.5
9/3/2020,VN,Ha Noi,pm25,45,43,232,147,17138.8
18/04/2020,VN,Ha Noi,pm25,47,24,142,36,17133
2/8/2020,VN,Ha Noi,pm25,47,7,80,30,4292.15
17/08/2020,VN,Ha Noi,pm25,42,10,78,25,5744.35
18/08/2020,VN,Ha Noi,pm25,48,9,80,19,6629.34
10/1/2020,VN,Ha Noi,pm25,47,32,129,74,7832.09
6/2/2020,VN,Ha Noi,pm25,48,75,173,127,6523.58
23/02/2020,VN,Ha Noi,pm25,48,52,310,172,33077.8
30/03/2020,VN,Ha Noi,pm25,48,15,102,50,9145.94
22/09/2020,VN,Ha Noi,pm25,48,12,76,29,4343.58
10/10/2020,VN,Ha Noi,pm25,44,13,179,50,15396
6/1/2021,VN,Ha Noi,pm25,48,116,202,152,8511.28
12/5/2020,VN,Ha Noi,pm25,48,25,124,38,9967.02
12/6/2020,VN,Ha Noi,pm25,48,15,153,53,12601.4
10/12/2020,VN,Ha Noi,pm25,47,62,316,155,24670.5
20/11/2020,VN,Ha Noi,pm25,48,24,129,55,9442.76
23/12/2020,VN,Ha Noi,pm25,48,69,185,137,14650.7
16/03/2020,VN,Ha Noi,pm25,48,99,197,143,11240.6
31/07/2020,VN,Ha Noi,pm25,47,24,153,63,16339.5
10/9/2020,VN,Ha Noi,pm25,39,5,164,32,14909.7
1/10/2020,VN,Ha Noi,pm25,47,13,95,27,5923.78
27/01/2020,VN,Ha Noi,pm25,48,29,117,57,6409.34
6/3/2020,VN,Ha Noi,pm25,48,71,280,136,13629.4
22/10/2020,VN,Ha Noi,pm25,47,17,181,65,23654.1
22/12/2020,VN,Ha Noi,pm25,48,59,177,120,14438.5
31/12/2020,VN,Ha Noi,pm25,48,44,181,93,15862.7
16/02/2020,VN,Ha Noi,pm25,48,18,144,63,12798.1
28/05/2020,VN,Ha Noi,pm25,48,42,188,81,19410.6
4/8/2020,VN,Ha Noi,pm25,47,18,132,53,6389.56
23/09/2020,VN,Ha Noi,pm25,45,10,109,40,6906.13
21/09/2020,VN,Ha Noi,pm25,42,16,134,68,16247.3
24/09/2020,VN,Ha Noi,pm25,48,5,102,25,8255.85
29/10/2020,VN,Ha Noi,pm25,48,32,139,63,8816.02
9/1/2021,VN,Ha Noi,pm25,48,38,159,52,15216.2
17/02/2020,VN,Ha Noi,pm25,48,41,159,91,11923
15/03/2020,VN,Ha Noi,pm25,48,76,188,132,12924.9
25/04/2020,VN,Ha Noi,pm25,47,10,129,22,20734.1
30/04/2020,VN,Ha Noi,pm25,48,47,151,75,11987.6
19/01/2021,VN,Ha Noi,pm25,48,52,195,126,20203.4
17/09/2020,VN,Ha Noi,pm25,48,14,161,65,16611.6
2/10/2020,VN,Ha Noi,pm25,48,20,149,59,10490.2
6/10/2020,VN,Ha Noi,pm25,47,16,164,62,11336.1
30/10/2020,VN,Ha Noi,pm25,46,17,95,34,4221.28
9/1/2020,VN,Ha Noi,pm25,45,48,154,89,9247
7/3/2020,VN,Ha Noi,pm25,48,60,164,92,10859.4
6/4/2020,VN,Ha Noi,pm25,48,26,134,61,9062.87
28/08/2020,VN,Ha Noi,pm25,48,24,152,49,11136.5
22/11/2020,VN,Ha Noi,pm25,48,24,127,48,8510.63
1/12/2020,VN,Ha Noi,pm25,47,58,174,114,19206.8
4/10/2020,VN,Ha Noi,pm25,47,6,213,43,21972.7
24/11/2020,VN,Ha Noi,pm25,48,32,144,56,13483
30/11/2020,VN,Ha Noi,pm25,45,27,184,62,18301.3
25/03/2020,VN,Ha Noi,pm25,47,23,109,33,9875.4
16/04/2020,VN,Ha Noi,pm25,48,32,157,72,23589.6
26/07/2020,VN,Ha Noi,pm25,48,18,99,29,8672.7
30/09/2020,VN,Ha Noi,pm25,48,19,117,42,7855.59
29/12/2020,VN,Ha Noi,pm25,47,22,147,58,14026.5
1/3/2020,VN,Ha Noi,pm25,48,42,144,58,8412.75
12/3/2020,VN,Ha Noi,pm25,47,55,167,88,12547.6
14/05/2020,VN,Ha Noi,pm25,47,13,114,46,8065.52
11/12/2020,VN,Ha Noi,pm25,48,54,262,149,25699.5
20/04/2020,VN,Ha Noi,pm25,45,17,122,74,15037.3
2/9/2020,VN,Ha Noi,pm25,48,57,177,106,21355.2
29/09/2020,VN,Ha Noi,pm25,48,20,163,71,14284
26/10/2020,VN,Ha Noi,pm25,48,43,171,81,17968.1
24/08/2020,VN,Ha Noi,pm25,48,9,142,36,9905.11
8/10/2020,VN,Ha Noi,pm25,44,14,154,40,8827.61
17/11/2020,VN,Ha Noi,pm25,47,25,153,61,11855.3
19/11/2020,VN,Ha Noi,pm25,48,25,109,49,6615.53
8/1/2020,VN,Ha Noi,pm25,45,36,144,91,9286.62
18/01/2020,VN,Ha Noi,pm25,48,62,177,127,12401.6
10/6/2020,VN,Ha Noi,pm25,48,16,161,65,13965.9
6/8/2020,VN,Ha Noi,pm25,48,11,107,25,6957
21/02/2020,VN,Ha Noi,pm25,48,181,252,200,5158.28
13/04/2020,VN,Ha Noi,pm25,43,17,139,82,11694
4/5/2020,VN,Ha Noi,pm25,47,34,129,48,11079.8
4/6/2020,VN,Ha Noi,pm25,48,20,200,70,25191
27/09/2020,VN,Ha Noi,pm25,45,12,89,28,4327.91
2/11/2020,VN,Ha Noi,pm25,46,11,167,84,26116.9
20/01/2020,VN,Ha Noi,pm25,48,64,177,104,12268.5
27/02/2020,VN,Ha Noi,pm25,48,48,142,81,6436.81
17/06/2020,VN,Ha Noi,pm25,47,18,122,28,9045.21
1/9/2020,VN,Ha Noi,pm25,47,24,174,73,18886.6
26/05/2020,VN,Ha Noi,pm25,48,14,198,59,17593.3
30/07/2020,VN,Ha Noi,pm25,48,21,154,82,14423
15/10/2020,VN,Ha Noi,pm25,45,7,76,25,2551.62
18/10/2020,VN,Ha Noi,pm25,47,14,117,45,8257.22
1/2/2020,VN,Ha Noi,pm25,48,71,191,165,10377.9
25/02/2020,VN,Ha Noi,pm25,33,63,153,124,9091.21
2/4/2020,VN,Ha Noi,pm25,48,29,169,78,20796
15/05/2020,VN,Ha Noi,pm25,48,26,117,39,9350.85
16/11/2020,VN,Ha Noi,pm25,48,26,137,55,7586.79
18/01/2021,VN,Ha Noi,pm25,48,44,188,109,18248.7
19/05/2020,VN,Ha Noi,pm25,47,27,160,71,18714.6
